,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1182863,Life cycle analysis of natural gas extraction and power generation,2016,Timothy J Skone and James Littlefield and Joe Marriott and Greg Cooney and Matt Jamieson and Chris Jones and Laura Demetrion and Michele Mutchek and Chungyan Shih and Aimee E Curtright and Greg Schivley and Al Yost and Michelle Krynock,,,DOE/NETL-2015/1714,,NETL,,True,UYxfAAoAAAAJ:ULOm3_A8WrAC,34,,10351429869133715270,/scholar?cites=10351429869133715270,,,0,0,0
1182864,Modeling future life-cycle greenhouse gas emissions and environmental impacts of electricity supplies in Brazil,2013,Alexander T Dale and Andre Frossard Pereira de Lucena and Joe Marriott and Bruno Soares Moreira Cesar Borba and Roberto Schaeffer and Melissa M Bilec,6,Energies,7,3182-3208,Multidisciplinary Digital Publishing Institute,,True,UYxfAAoAAAAJ:Se3iqnhoufwC,31,,16381533558088925454,/scholar?cites=16381533558088925454,,,0,0,0
1182865,Role of alternative energy sources: natural gas technology assessment,2012,Timothy J Skone and James Littlefield and Robert Eckard and Greg Cooney and Joe Marriott,,NETL Office of Strategic Energy Analysis and Planning,,,,,True,UYxfAAoAAAAJ:aqlVkmm33-oC,30,,10650688656194883121,/scholar?cites=10650688656194883121,,,0,0,0
1182866,Impact of power generation mix on life cycle assessment and carbon footprint greenhouse gas results,2010,Joe Marriott and H Scott Matthews and Chris T Hendrickson,14,Journal of industrial Ecology,6,919-928,Blackwell Publishing Inc,,True,UYxfAAoAAAAJ:zYLM7Y9cAGgC,29,,18245063234852879346,/scholar?cites=18245063234852879346,,,0,0,0
1182867,Updating the US life cycle GHG petroleum baseline to 2014 with projections to 2040 using open-source engineering-based models,2017,Gregory Cooney and Matthew Jamieson and Joe Marriott and Joule Bergerson and Adam Brandt and Timothy J Skone,51,Environmental science & technology,2,977-987,American Chemical Society,,True,UYxfAAoAAAAJ:M3ejUd6NZC8C,27,,18248948908630096487,/scholar?cites=18248948908630096487,,,0,0,0
1182868,Life Cycle Analysis: Natural Gas Combined Cycle (NGCC) Power Plants,2018,Timothy J Skone and Greg Schivley and Matt Jamieson and Joe Marriott and Greg Cooney and James Littlefield and Michele Mutchek and Michelle Krynock and Chung Yan Shih,,,DOE/NETL-2018/1890,,NETL,,True,UYxfAAoAAAAJ:7PzlFSSx8tAC,24,,3343670844537823993,/scholar?cites=3343670844537823993,,,0,0,0
1182869,Preliminary comparative life-cycle impacts of streetlight technology,2011,Alexander T Dale and Melissa M Bilec and Joe Marriott and Douglas Hartley and Cassie Jurgens and Eric Zatcoff,17,Journal of infrastructure systems,4,193-199,American Society of Civil Engineers,,True,UYxfAAoAAAAJ:UeHWp8X0CEIC,20,,6385950837773936908,/scholar?cites=6385950837773936908,,,0,0,0
1182870,Life cycle assessment of streetlight technologies,2009,Douglas Hartley and Cassie Jurgens and Melissa Bilec and Joe Marriott,,,,,University of Pittsburgh. Mascaro Center for Sustainable Innovation,,True,UYxfAAoAAAAJ:_FxGoFyzp5QC,20,,1679929335370140134,/scholar?cites=1679929335370140134,,,0,0,0
1182871,Analysis of Natural Gas-to-Liquid Transportation Fuels via Fischer-Tropsch,2013,Jesse F Goellner and V Shah and MJ Turner and NJ Kuehn and J Littlefield and G Cooney and J Marriott,,"United States Department of Energy/NETL, DOE/NETL-2013/1597, Pittsburgh, PA",,,,,True,UYxfAAoAAAAJ:L8Ckcad2t8MC,19,,7381999348896541498,/scholar?cites=7381999348896541498,,,0,0,0
1182872,Disaggregating the power generation sector for input‐output life cycle assessment,2015,Jorge Vendries Algarin and Troy R Hawkins and Joe Marriott and H Scott Matthews and Vikas Khanna,19,Journal of Industrial Ecology,4,666-675,,,True,UYxfAAoAAAAJ:0EnyYjriUFMC,18,,16135087330541420252,/scholar?cites=16135087330541420252,,,0,0,0
1182873,Life cycle greenhouse gas perspective on exporting liquefied natural gas from the United States,2014,Timothy J Skone and Gregory Cooney and Matthew Jamieson and James Littlefield and Joe Marriott,,,DOE/NETL-2014/1649,,National Energy Technology Laboratory (NETL). Pittsburgh. PA. Morgantown. WV. and Albany. OR (United States),,True,UYxfAAoAAAAJ:ldfaerwXgEUC,15,,7670409288863253436,/scholar?cites=7670409288863253436,,,0,0,0
1182874,Uncertainty and variability in accounting for grid electricity in life cycle assessment,2009,Christopher L Weber and Paulina Jaramillo and Joe Marriott and Constantine Samaras,,,,1-8,IEEE,,True,UYxfAAoAAAAJ:qjMakFHDy7sC,14,,11509610314267104409,/scholar?cites=11509610314267104409,,,0,0,0
1182875,Power generation technology comparison from a life cycle perspective,2013,Timothy J Skone and James Littlefield and Greg Cooney and Joe Marriott,,,NETL/DOE-2012/1567,,National Energy Technology Laboratory (NETL). Pittsburgh. PA. Morgantown. WV. and Albany. OR (United States),,True,UYxfAAoAAAAJ:qUcmZB5y_30C,13,,11842066559850262630,/scholar?cites=11842066559850262630,,,0,0,0
1182876,Identifying/quantifying environmental trade-offs inherent in GHG reduction strategies for coal-fired power,2015,Greg Schivley and Wesley W Ingwersen and Joe Marriott and Troy R Hawkins and Timothy J Skone,49,Environmental science & technology,13,7562-7570,American Chemical Society,,True,UYxfAAoAAAAJ:3fE2CSJIrl8C,12,,8117802556376882076,/scholar?cites=8117802556376882076,,,0,0,0
1182877,Comparative environmental life cycle assessment of carbon capture for petroleum refining. ammonia production. and thermoelectric power generation in the United States,2019,Ben Young and Michelle Krynock and Derrick Carlson and Troy R Hawkins and Joe Marriott and Ben Morelli and Matthew Jamieson and Gregory Cooney and Timothy J Skone,91,International Journal of Greenhouse Gas Control,,102821,Elsevier,,True,UYxfAAoAAAAJ:RGFaLdJalmkC,9,,15161326237265965644,/scholar?cites=15161326237265965644,,,0,0,0
1182878,Life cycle greenhouse gas emissions: natural gas and power production,2016,Timothy J Skone and Joe Marriott and James Littlefield,,,,,NETL,,True,UYxfAAoAAAAJ:35N4QoGY0k4C,9,,8232544858697732704,/scholar?cites=8232544858697732704,,,0,0,0
1182879,Life Cycle Greenhouse Gas Inventory of Natural Gas Extraction,2011,TJ Skone and J Littlefield and J Marriott,,Delivery and Electricity Production,,,,,True,UYxfAAoAAAAJ:9ZlFYXVOiuMC,8,,12588112243880786518,/scholar?cites=12588112243880786518,,,0,0,0
1182880,Natural fiber reinforced pultruded composites,2010,B Mutnuri and CJ Aktas and J Marriott and M Bilec and H GangaRao,,Proceedings of COMPOSITES,,,,,True,UYxfAAoAAAAJ:hC7cP41nSMkC,8,,11324092060474607468,/scholar?cites=11324092060474607468,,,0,0,0
1182881,Life cycle greenhouse gas inventory of natural gas extraction. delivery and electricity production,2011,Timothy J Skone and James Littlefield and Joe Marriott,,,,,DOE/NETL-2011/1522.: US Department of Energy. National Energy Technology Laboratory. Pittsburgh. PA. USA. Available at http://www. netl. doe. gov/energyanalyses/pubs/NG-GHG-LCI. pdf,,True,76J2ca8AAAAJ:UeHWp8X0CEIC,105,,5229033885964782675,/scholar?cites=5229033885964782675,,,0,0,0
1182882,Evaluating the Climate Benefits of CO2-Enhanced Oil Recovery Using Life Cycle Analysis,2015,Gregory Cooney and James Littlefield and Joe Marriott and Timothy J Skone,49,Environmental science & technology,12,7491-7500,American Chemical Society,,True,76J2ca8AAAAJ:Se3iqnhoufwC,64,,11509301014365149967,/scholar?cites=11509301014365149967,,,0,0,0
1182883,Synthesis of recent ground-level methane emission measurements from the US natural gas supply chain,2017,James A Littlefield and Joe Marriott and Greg A Schivley and Timothy J Skone,148,Journal of cleaner production,,118-126,Elsevier,,True,76J2ca8AAAAJ:5nxA0vEk-isC,43,,13794497322191694615,/scholar?cites=13794497322191694615,,,0,0,0
1182884,Life cycle analysis of natural gas extraction and power generation,2016,Timothy J Skone and James Littlefield and Joe Marriott and Greg Cooney and Matt Jamieson and Chris Jones and Laura Demetrion and Michele Mutchek and Chungyan Shih and Aimee E Curtright and Greg Schivley and Al Yost and Michelle Krynock,,,DOE/NETL-2015/1714,,NETL,,True,76J2ca8AAAAJ:_FxGoFyzp5QC,34,,10351429869133715270,/scholar?cites=10351429869133715270,,,0,0,0
1182885,Role of alternative energy sources: natural gas technology assessment,2012,Timothy J Skone and J Littlefield and R Eckard and G Cooney and J Marriott,,NETL Office of Strategic Energy Analysis and Planning,,,,,True,76J2ca8AAAAJ:LkGwnXOMwfcC,24,,10650688656194883121,/scholar?cites=10650688656194883121,,,0,0,0
1182886,Life cycle analysis: natural gas combined cycle (NGCC) power plant,2012,T Skone and R James and G Cooney and K Ivey and M Jamieson and J Littlefield and J Marriott,,,,,DOE/NETL-403-110509,,True,76J2ca8AAAAJ:ufrVoPGSRksC,24,,3343670844537823993,/scholar?cites=3343670844537823993,,,0,0,0
1182887,Analysis of Natural Gas-to-Liquid Transportation Fuels via Fischer-Tropsch,2013,JF Goellner and V Shah and MJ Turner and NJ Kuehn and J Littlefield and G Cooney and J Marriott,,"National Energy Technology Laboratory. Office of Strategic Energy Analysis and Planning, DOE/NETL-2013/1597, USA",,,,,True,76J2ca8AAAAJ:Tyk-4Ss8FVUC,19,,7381999348896541498,/scholar?cites=7381999348896541498,,,0,0,0
1182888,Life cycle greenhouse gas perspective on exporting liquefied natural gas from the United States,2014,T Skone and G Cooney and M Jamieson and J Littlefield and J Marriott,,"National Energy Technology Laboratory, US Department of Energy. DOE/NETL-2014/1649",,,,,True,76J2ca8AAAAJ:Y0pCki6q_DkC,15,,7670409288863253436,/scholar?cites=7670409288863253436,,,0,0,0
1182889,Environmental impacts of unconventional natural gas development and production,2014,A Zammerilli and RC Murray and T Davis and J Littlefield,,"National Energy Technology Laboratory (NETL) and Energy Sector Planning and Analysis (ESPA), Report# DOE/NETL-2014/1651",,,,,True,76J2ca8AAAAJ:IjCSPb-OGe4C,15,,5673176168494723396,/scholar?cites=5673176168494723396,,,0,0,0
1182890,Power Generation Technology Comparison from a Life Cycle Perspective (Report),2013,Greg Cooney and James Littlefield and Joe Marriott and Timothy J Skone,,,NETL/DOE-2012/1567,,NETL,,True,76J2ca8AAAAJ:kNdYIx-mwKoC,13,,11842066559850262630,/scholar?cites=11842066559850262630,,,0,0,0
1182891,Life cycle greenhouse gas emissions: natural gas and power production,2016,Timothy J Skone and Joe Marriott and James Littlefield,,,,,NETL,,True,76J2ca8AAAAJ:hFOr9nPyWt4C,9,,8232544858697732704,/scholar?cites=8232544858697732704,,,0,0,0
1182892,Life Cycle Greenhouse Gas Inventory of Natural Gas Extraction,2011,TJ Skone and J Littlefield and J Marriott,,Delivery and Electricity Production,,,,,True,76J2ca8AAAAJ:hqOjcs7Dif8C,8,,12588112243880786518,/scholar?cites=12588112243880786518,,,0,0,0
1182893,Characterizing Regional Methane Emissions from Natural Gas Liquid Unloading,2019,George G Zaimes and James A Littlefield and Daniel J Augustine and Gregory Cooney and Stefan Schwietzke and Fiji C George and Terri Lauderdale and Timothy J Skone,,Environmental Science & Technology,,,American Chemical Society,,True,76J2ca8AAAAJ:roLk4NBRz8UC,7,,10889078977042806896,/scholar?cites=10889078977042806896,,,0,0,0
1182894,Using common boundaries to assess methane emissions: A life cycle evaluation of natural gas and coal power systems,2016,James A Littlefield and Joe Marriott and Greg A Schivley and Gregory Cooney and Timothy J Skone,20,Journal of Industrial Ecology,6,1360-1369,,,True,76J2ca8AAAAJ:2osOgNQ5qMEC,7,,665190771626162868,/scholar?cites=665190771626162868,,,0,0,0
1182895,Life Cycle Assessment of Natural Gas Extraction. Delivery and Electricity Production,2012,T Skone and J Marriot and J Littlefield and BA Hamilton,,"National Energy Technology Laboratory, United States of America2012",,,,,True,76J2ca8AAAAJ:YsMSGLbcyi4C,7,,8504941765926830629,/scholar?cites=8504941765926830629,,,0,0,0
1182896,Role of alternative energy sources: pulverized coal and biomass co-firing technology assessment,2012,T Skone and J Littlefield and R Eckard and G Cooney and R Wallace and J Marriott,,"DOE/NETL: Pittsbourgh, PA, USA",,,,,True,76J2ca8AAAAJ:qjMakFHDy7sC,7,,4446245909995997425,/scholar?cites=4446245909995997425,,,0,0,0
1182897,Role of alternative energy sources: geothermal technology assessment,2012,TJ Skone and J Littlefield and R Eckard and G Cooney and J Marriott,,"Golden, Colorado: Energy, Do",,,,,True,76J2ca8AAAAJ:0EnyYjriUFMC,6,,6008259673245373174,/scholar?cites=6008259673245373174,,,0,0,0
1182898,Life Cycle Greenhouse Gas Perspective on Exporting Liquefied Natural Gas from the United States: 2019 Update,2019,Selina Roman-White and Srijana Rai and James Littlefield and Gregory Cooney and Timothy J Skone,,"National Energy Technology Laboratory: Pittsburgh, PA, USA",,,,,True,76J2ca8AAAAJ:mVmsd5A6BfQC,5,,2151241996521156671,/scholar?cites=2151241996521156671,,,0,0,0
1182899,Role of Alternative Energy Sources: Natural Gas Technology Assessment (US DOE National Energy Technology Laboratory. Washington. DC),2012,T Skone and J Littlefield and R Eckard and G Cooney and J Marriott,,,,,DOE/NETL-2012/1539,,True,76J2ca8AAAAJ:TQgYirikUcIC,5,,11793934969977714644,/scholar?cites=11793934969977714644,,,0,0,0
1182900,Life cycle analysis: supercritical pulverized coal (SCPC) power plant,2010,L Draucker and R Bhander and B Bennet and T Davis and R Eckard and W Ellis and J Kauffman and J Littlefield and A Malone and R Munson and M Nippert and M Ramezan and R Bromiley,,,,,DOE/NETL-403-110609,,True,76J2ca8AAAAJ:8k81kl-MbHgC,5,,16421962921341814969,/scholar?cites=16421962921341814969,,,0,0,0
1182901,Life Cycle Analysis: Natural Gas Combined Cycle (NGCC) Power Plant,2010,L Draucker and R Bhander and B Bennet and T Davis and R Eckard and W Ellis and J Kauffman and J Littlefield and A Malone and R Munson,,"National Energy Technology Laboratory, Pittsburgh, PA, US",,,,,True,76J2ca8AAAAJ:UebtZRa9Y70C,5,,12291658957591115924,/scholar?cites=12291658957591115924,,,0,0,0
1182902,Life cycle analysis of natural gas extraction and power generation,2019,James Littlefield and Selina Roman-White and Dan Augustine and Ambica Pegallapati and George G Zaimes and Srijana Rai and Greg Cooney and Timothy J Skone,,,DOE/NETL-2019/2039,,NETL,,True,76J2ca8AAAAJ:KlAtU1dfN6UC,4,,6084115201636967219,/scholar?cites=6084115201636967219,,,0,0,0
1182903,Life Cycle Analysis: Oxy-combustion Supercritical Pulverized Coal (OxyPC) Power Plants,2018,Timothy J Skone and Greg Schivley and Matthew Jamieson and Joe Marriott and Greg Cooney and James Littlefield and Michele Mutchek and Michelle Krynock and Chung Yan Shih,,,DOE/NETL-2018/1889,,NETL,,True,76J2ca8AAAAJ:_kc_bZDykSQC,4,,13393312159925615710,/scholar?cites=13393312159925615710,,,0,0,0
1182904,Improved Natural Gas Extraction as a Strategy for Reducing Climate Impacts of Transportation,2013,James Littlefield,,"US Department of Energy, Editor",,,,,True,76J2ca8AAAAJ:W7OEmFMy1HYC,2,,8383256272534337127,/scholar?cites=8383256272534337127,,,0,0,0
1182905,Gate-to-Gate Life Cycle Inventory and Model of CO2-Enhanced Oil Recovery,2013,Timothy J Skone and Robert E James III and Greg Cooney and Matt Jamieson and James Littlefield and Joe Marriott,,,DOE/NETL-2013/1599,,National Energy Technology Laboratory (NETL). Pittsburgh. PA. Morgantown. WV. and Albany. OR (United States),,True,76J2ca8AAAAJ:4DMP91E08xMC,1,,1050966239850312963,/scholar?cites=1050966239850312963,,,0,0,0
1182906,Unconventional Natural Gas: An LCA With a Conventional Answer,2012,James Littlefield and Joe Marriott and Timothy J Skone,,,,,NETL,,True,76J2ca8AAAAJ:R3hNpaxXUhUC,1,,12118303844071413918,/scholar?cites=12118303844071413918,,,0,0,0
1182907,Life Cycle Assessment of Diesel and Electric Public Transportation Buses,2013,Greg Cooney and Troy R. Hawkins and Joe Marriott,17,Journal of Industrial Ecology,5,689-699,,,True,E9vh_MMAAAAJ:9yKSN-GCB0IC,134,,7449345133653765742,/scholar?cites=7449345133653765742,,,0,0,0
1182908,Evaluating the Climate Benefits of CO2-Enhanced Oil Recovery Using Life Cycle Analysis,2015,Gregory Cooney and James Littlefield and Joe Marriott and Timothy J. Skone,49,Environmental Science & Technology,12,7491-7500,ACS,,True,E9vh_MMAAAAJ:u5HHmVD_uO8C,64,,11509301014365149967,/scholar?cites=11509301014365149967,,,0,0,0
1182909,Life cycle analysis of natural gas extraction and power generation,2014,TJ Skone and J Littlefield and J Marriott and G Cooney and M Jamieson and J Hakian and G Schivley,,"Office of Fossil Energy, National Energy Technology Laboratory, US Department of Energy",,,,,True,E9vh_MMAAAAJ:UeHWp8X0CEIC,34,,10351429869133715270,/scholar?cites=10351429869133715270,,,0,0,0
1182910,Updating the U.S. Life Cycle GHG Petroleum Baseline to 2014 with Projections to 2040 Using Open-Source Engineering-Based Models,2016,Gregory Cooney and Matthew Jamieson and Joe Marriott and Joule Bergerson and Adam Brandt and Timothy J. Skone,51,Environmental Science & Technology,2,977-987,ACS,,True,E9vh_MMAAAAJ:u-x6o8ySG0sC,27,,18248948908630096487,/scholar?cites=18248948908630096487,,,0,0,0
1182911,Life Cycle Analysis: Natural Gas Combined Cycle (NGCC) Power Plants,2018,Timothy J Skone and Greg Schivley and Matt Jamieson and Joe Marriott and Greg Cooney and James Littlefield and Michele Mutchek and Michelle Krynock and Chung Yan Shih,,,DOE/NETL-2018/1890,,NETL,,True,E9vh_MMAAAAJ:W7OEmFMy1HYC,24,,3343670844537823993,/scholar?cites=3343670844537823993,,,0,0,0
1182912,Role of alternative energy sources: natural gas technology assessment,2012,Timothy J Skone and James Littlefield and Robert Eckard and Greg Cooney and Joe Marriott,,NETL Office of Strategic Energy Analysis and Planning,,,,,True,E9vh_MMAAAAJ:Se3iqnhoufwC,24,,10650688656194883121,/scholar?cites=10650688656194883121,,,0,0,0
1182913,Analysis of Natural Gas-to-Liquid Transportation Fuels via Fischer-Tropsch,2013,Jesse F Goellner and V Shah and MJ Turner and NJ Kuehn and J Littlefield and G Cooney and J Marriott,,"United States Department of Energy/NETL, DOE/NETL-2013/1597, Pittsburgh, PA",,,,,True,E9vh_MMAAAAJ:roLk4NBRz8UC,19,,7381999348896541498,/scholar?cites=7381999348896541498,,,0,0,0
1182914,Life cycle greenhouse gas perspective on exporting liquefied natural gas from the United States,2014,Timothy J Skone and Gregory Cooney and Matthew Jamieson and James Littlefield and Joe Marriott,,,DOE/NETL-2014/1649,,National Energy Technology Laboratory (NETL). Pittsburgh. PA. Morgantown. WV. and Albany. OR (United States),,True,E9vh_MMAAAAJ:M3NEmzRMIkIC,15,,7670409288863253436,/scholar?cites=7670409288863253436,,,0,0,0
1182915,Power generation technology comparison from a life cycle perspective,2013,Timothy J Skone and James Littlefield and Greg Cooney and Joe Marriott,,,NETL/DOE-2012/1567,,National Energy Technology Laboratory (NETL). Pittsburgh. PA. Morgantown. WV. and Albany. OR (United States),,True,E9vh_MMAAAAJ:zYLM7Y9cAGgC,13,,11842066559850262630,/scholar?cites=11842066559850262630,,,0,0,0
